SEXO,ADH,PD,CSAT,AHT,email_identifier,MOTIVO BAJA,ESTADO
M,0.999954,1.761221,4.84,0.0,518,NO ESPECIFICADO,0
M,0.971259,1.499817,4.745763,0.0,518,NO ESPECIFICADO,0
M,0.84707,4.590722,4.918919,0.0,518,NO ESPECIFICADO,0
M,0.288708,2.911118,4.5,0.0,518,NO ESPECIFICADO,0
F,0.914712,15.591521,4.245545,0.0,516,NO ESPECIFICADO,0
F,0.913587,13.493974,4.260313,0.0,516,NO ESPECIFICADO,0
F,0.877444,13.073062,4.143813,0.0,516,NO ESPECIFICADO,0
F,0.895278,13.448003,4.250725,0.0,516,NO ESPECIFICADO,0
F,0.788588,9.106217,4.146825,0.0,516,NO ESPECIFICADO,0
F,0.0,7.888179,0.0,0.0,519,NO ESPECIFICADO,0
F,0.640691,17.159855,4.407216,0.0,519,NO ESPECIFICADO,0
M,0.92576,1.747521,4.653333,700.578125,520,DESVINCULACIÓN/AUSENTISMO,0
M,0.690976,3.063887,4.333333,565.994012,520,DESVINCULACIÓN/AUSENTISMO,0
M,0.499298,2.306759,4.076923,555.96875,520,DESVINCULACIÓN/AUSENTISMO,0
M,0.285655,3.405432,4.294118,474.45055,520,DESVINCULACIÓN/AUSENTISMO,0
M,0.998653,1.773837,4.043478,747.920354,521,CONTRATADO,1
M,0.971829,2.764022,4.240506,507.417989,521,CONTRATADO,1
M,0.998307,11.242161,3.908602,0.0,522,CONTRATADO,1
M,0.998737,11.910616,3.855204,0.0,522,CONTRATADO,1
M,0.976428,9.335301,4.013699,0.0,522,CONTRATADO,1
M,0.858941,2.868892,4.15625,0.0,523,NO ESPECIFICADO,0
M,0.890385,2.197818,3.964286,531.936508,521,CONTRATADO,1
M,0.817569,2.025613,4.714286,622.117647,521,CONTRATADO,1
M,0.722,3.368791,3.916667,667.565217,521,CONTRATADO,1
M,0.915379,2.939328,4.36,535.130435,521,CONTRATADO,1
F,0.879444,2.761905,3.935484,719.682353,524,RENUNCIA VOLUNTARIA,0
F,0.683655,1.31401,3.333333,0.0,515,NO ESPECIFICADO,0
F,0.0,1.239072,0.0,0.0,525,CONTRATADO,1
F,0.997627,4.932487,3.74,0.0,525,CONTRATADO,1
F,0.986232,5.582049,3.605405,0.0,525,CONTRATADO,1
F,0.992737,5.82238,3.710983,0.0,525,CONTRATADO,1
F,0.987493,5.687244,4.119403,0.0,525,CONTRATADO,1
F,0.903212,2.402384,4.114286,556.790909,524,RENUNCIA VOLUNTARIA,0
M,0.986845,2.149822,3.793296,538.6875,526,CONTRATADO,1
F,0.0,9.253277,0.0,0.0,527,CONTRATADO,1
F,0.965567,11.948324,4.279762,0.0,527,CONTRATADO,1
M,0.0,1.787819,0.0,0.0,528,CONTRATADO,1
M,0.998485,2.687189,3.71875,0.0,528,CONTRATADO,1
M,0.988099,4.316672,3.2,0.0,528,CONTRATADO,1
F,0.999336,1.606025,2.625,0.0,529,NO ESPECIFICADO,0
F,0.60032,1.625126,3.75,0.0,529,NO ESPECIFICADO,0
M,0.0,0.0,0.0,0.0,530,NO ESPECIFICADO,0
M,0.0,0.0,3.851852,0.0,530,NO ESPECIFICADO,0
M,0.866415,146.316705,2.842105,0.0,530,NO ESPECIFICADO,0
M,0.961937,544.670842,3.305556,0.0,530,NO ESPECIFICADO,0
M,0.872756,2.412042,3.52381,0.0,530,NO ESPECIFICADO,0
M,0.499167,4.159441,3.4,0.0,530,NO ESPECIFICADO,0
M,0.0,0.0,3.5,0.0,531,NO ESPECIFICADO,0
M,0.966527,3.295449,3.737705,0.0,531,NO ESPECIFICADO,0
M,0.899371,5.973173,3.204819,0.0,531,NO ESPECIFICADO,0
M,0.985159,4.765677,3.066116,0.0,531,NO ESPECIFICADO,0
F,0.998555,16.584962,4.269763,0.0,527,CONTRATADO,1
M,0.935499,4.292607,2.724138,0.0,531,NO ESPECIFICADO,0
F,0.0,0.0,4.4,0.0,532,NO ESPECIFICADO,0
F,0.96649,2.94738,4.692308,0.0,532,NO ESPECIFICADO,0
F,0.997843,1.25784,5.0,0.0,532,NO ESPECIFICADO,0
F,0.919789,0.0,2.966667,0.0,533,NO ESPECIFICADO,0
M,0.947695,2.581361,4.266055,457.454732,526,CONTRATADO,1
M,0.90768,2.623303,4.294286,429.385298,526,CONTRATADO,1
M,0.702831,2.770369,4.354167,478.925,526,CONTRATADO,1
M,0.805573,2.711311,4.304348,367.386076,526,CONTRATADO,1
M,0.884326,2.828596,4.347619,359.227273,526,CONTRATADO,1
M,0.870778,2.776596,3.777778,713.277778,534,RENUNCIA VOLUNTARIA,0
M,0.926212,1.997537,4.244444,575.480349,534,RENUNCIA VOLUNTARIA,0
M,0.504132,2.485032,3.978261,681.545455,535,DESVINCULACIÓN/AUSENTISMO,0
M,0.152158,3.535354,4.428571,458.066667,535,DESVINCULACIÓN/AUSENTISMO,0
F,0.978789,2.017786,4.454545,1205.680272,536,DESVINCULACIÓN/AUSENTISMO,0
F,0.906212,2.175923,4.272727,582.406716,536,DESVINCULACIÓN/AUSENTISMO,0
F,0.753932,2.15095,4.446154,993.677632,536,DESVINCULACIÓN/AUSENTISMO,0
F,0.412927,2.197879,3.826087,7592.419355,536,DESVINCULACIÓN/AUSENTISMO,0
F,0.633576,2.347027,4.272727,519.25,536,DESVINCULACIÓN/AUSENTISMO,0
M,0.0,0.0,3.857143,609.891304,537,DESVINCULACIÓN/AUSENTISMO,0
M,0.443667,2.309999,4.028571,517.901409,537,DESVINCULACIÓN/AUSENTISMO,0
F,0.921402,0.0,4.038462,0.0,533,NO ESPECIFICADO,0
F,0.972308,0.0,3.25,0.0,533,NO ESPECIFICADO,0
F,0.0,0.0,0.0,0.0,538,NO ESPECIFICADO,0
F,0.693939,0.0,3.380952,0.0,538,NO ESPECIFICADO,0
F,0.913675,6.936084,2.840909,0.0,538,NO ESPECIFICADO,0
F,0.943109,1.917268,4.522727,0.0,539,NO ESPECIFICADO,0
F,0.953066,2.136,3.823529,0.0,539,NO ESPECIFICADO,0
F,0.455861,1.702322,5.0,0.0,538,NO ESPECIFICADO,0
F,0.0,0.0,0.0,0.0,540,NO ESPECIFICADO,0
F,0.769792,0.0,3.416667,0.0,540,NO ESPECIFICADO,0
F,0.975836,15.456752,4.346961,0.0,527,CONTRATADO,1
F,0.921547,12.573159,4.218447,0.0,527,CONTRATADO,1
M,0.998137,5.143077,4.288462,0.0,541,CONTRATADO,1
M,0.995537,4.186374,4.622951,0.0,541,CONTRATADO,1
M,0.960862,5.61687,4.847059,0.0,541,CONTRATADO,1
M,0.978053,6.216578,4.610169,0.0,541,CONTRATADO,1
M,0.975139,7.112503,3.859649,0.0,541,CONTRATADO,1
F,0.901909,2.838975,2.8,0.0,540,NO ESPECIFICADO,0
F,0.888096,2.285871,3.5,0.0,540,NO ESPECIFICADO,0
F,0.96249,2.104507,3.030303,0.0,540,NO ESPECIFICADO,0
F,0.479667,4.497359,5.0,0.0,540,NO ESPECIFICADO,0
F,0.0,0.0,4.342105,0.0,542,CONTRATADO,1
M,0.983554,7.741566,3.812734,0.0,543,CONTRATADO,1
M,0.984833,11.808997,3.326897,0.0,543,CONTRATADO,1
M,0.989336,11.070837,3.295082,0.0,543,CONTRATADO,1
F,0.867906,13.791846,4.31221,0.0,542,CONTRATADO,1
F,0.841838,2.851714,3.921429,496.645062,544,DESVINCULACIÓN/AUSENTISMO,0
F,0.463151,2.731084,4.25,500.348485,544,DESVINCULACIÓN/AUSENTISMO,0
F,0.934427,2.962657,4.5625,0.0,545,CONTRATADO,1
F,0.993207,3.193077,3.190476,0.0,545,CONTRATADO,1
F,0.417693,2.352864,4.391304,462.038461,544,DESVINCULACIÓN/AUSENTISMO,0
F,0.047867,4.347826,5.0,425.222222,544,DESVINCULACIÓN/AUSENTISMO,0
M,0.0,0.0,0.0,875.0,546,CONTRATADO,1
M,0.945792,1.84497,4.0,753.015385,546,CONTRATADO,1
F,0.0,3.117507,0.0,0.0,547,CONTRATADO,1
M,0.910661,1.782141,4.090909,637.713513,546,CONTRATADO,1
M,0.937186,2.540106,4.119048,535.580986,546,CONTRATADO,1
M,0.890965,2.239056,4.112583,415.961644,546,CONTRATADO,1
M,0.90997,2.183102,4.162304,457.539683,546,CONTRATADO,1
M,0.0,0.0,3.846154,992.0,548,DESVINCULACIÓN/AUSENTISMO,0
M,0.712523,2.300981,3.740741,627.015385,548,DESVINCULACIÓN/AUSENTISMO,0
F,0.998712,3.552975,3.301587,0.0,547,CONTRATADO,1
F,0.998163,3.7825,3.0,0.0,547,CONTRATADO,1
F,0.0,2.962109,0.0,0.0,549,CONTRATADO,1
F,0.997413,3.945708,2.980769,0.0,549,CONTRATADO,1
F,0.968398,3.868936,3.463415,0.0,549,CONTRATADO,1
M,0.0,0.0,4.111111,0.0,550,NO ESPECIFICADO,0
M,0.78163,3.634266,2.867647,0.0,550,NO ESPECIFICADO,0
M,0.93949,2.648453,2.9,0.0,550,NO ESPECIFICADO,0
M,0.986428,2.989303,2.483871,0.0,550,NO ESPECIFICADO,0
M,0.94813,4.674557,2.489796,0.0,550,NO ESPECIFICADO,0
M,0.434969,3.205857,1.0,0.0,550,NO ESPECIFICADO,0
M,0.0,0.0,4.0,0.0,551,CONTRATADO,1
M,0.973409,2.79326,3.4,0.0,551,CONTRATADO,1
M,0.99192,3.65933,3.428571,0.0,551,CONTRATADO,1
M,0.99726,4.072238,3.433735,0.0,551,CONTRATADO,1
F,0.452265,14.052544,4.244048,0.0,542,CONTRATADO,1
F,0.575655,9.283469,4.291262,0.0,542,CONTRATADO,1
F,0.211317,12.44676,4.352941,0.0,542,CONTRATADO,1
F,0.68239,10.305325,4.421311,0.0,542,CONTRATADO,1
M,0.972089,6.702421,3.888889,0.0,551,CONTRATADO,1
M,0.959722,4.609101,3.5,0.0,551,CONTRATADO,1
M,0.0,0.0,0.0,0.0,552,CONTRATADO,1
M,0.998595,0.0,3.256757,0.0,552,CONTRATADO,1
M,0.989978,3.73163,2.764706,0.0,552,CONTRATADO,1
M,0.906211,3.770677,2.806452,0.0,552,CONTRATADO,1
M,0.901062,3.41365,2.896552,0.0,552,CONTRATADO,1
F,0.578194,3.448276,4.0,567.168,553,DESVINCULACIÓN/AUSENTISMO,0
F,0.591185,2.675325,3.625,408.677419,553,DESVINCULACIÓN/AUSENTISMO,0
F,0.552037,2.372618,3.666667,522.363636,553,DESVINCULACIÓN/AUSENTISMO,0
M,0.690833,1.579397,3.910714,941.208589,554,RENUNCIA VOLUNTARIA,0
M,0.65552,1.62042,3.4375,961.421053,554,RENUNCIA VOLUNTARIA,0
M,0.531181,5.30397,3.91358,510.158228,555,CONTRATADO,1
F,0.0,0.0,4.190909,0.0,556,NO ESPECIFICADO,0
M,0.99417,8.436597,3.517045,0.0,557,CONTRATADO,1
M,0.967578,10.425465,3.106599,0.0,557,CONTRATADO,1
M,0.981713,8.708098,3.041475,0.0,557,CONTRATADO,1
M,0.980902,2.94496,4.228,441.989305,555,CONTRATADO,1
M,0.910588,2.89855,4.388199,455.744493,555,CONTRATADO,1
M,0.899127,3.77769,3.208333,0.0,552,CONTRATADO,1
M,0.844853,6.846926,3.761905,0.0,552,CONTRATADO,1
F,0.998797,2.820189,2.755556,0.0,558,CONTRATADO,1
F,0.994032,3.83789,2.863636,0.0,558,CONTRATADO,1
F,0.982723,4.106626,3.242857,0.0,558,CONTRATADO,1
M,0.0,0.0,0.0,0.0,559,CONTRATADO,1
M,0.673084,3.287059,4.298137,439.057851,555,CONTRATADO,1
M,0.950998,2.070106,4.391791,475.404971,555,CONTRATADO,1
M,0.855556,2.309604,4.281768,477.415842,555,CONTRATADO,1
F,0.737909,11.120872,4.214815,0.0,556,NO ESPECIFICADO,0
F,0.894145,9.472351,4.568966,0.0,556,NO ESPECIFICADO,0
M,0.0,1.966341,4.454545,0.0,560,CONTRATADO,1
M,0.963699,1.791081,4.79661,0.0,560,CONTRATADO,1
M,0.98678,1.443236,4.771429,0.0,560,CONTRATADO,1
M,0.956185,1.719108,4.743902,0.0,560,CONTRATADO,1
M,0.995712,1.72835,4.860465,0.0,560,CONTRATADO,1
F,0.0,7.705867,0.0,0.0,561,NO ESPECIFICADO,0
M,0.0,0.0,2.893333,0.0,559,CONTRATADO,1
M,0.997222,95.135515,2.676471,0.0,559,CONTRATADO,1
M,0.748204,6.937223,3.105263,0.0,559,CONTRATADO,1
M,0.899129,5.130081,2.393939,0.0,559,CONTRATADO,1
F,0.964396,0.935767,3.857143,809.093567,562,CONTRATADO,1
F,0.922015,1.740553,3.783505,813.2749,562,CONTRATADO,1
F,0.75098,2.252699,4.025,727.827751,562,CONTRATADO,1
F,0.818133,2.152802,3.487179,749.242718,562,CONTRATADO,1
F,0.873854,2.604609,4.442308,617.017094,562,CONTRATADO,1
F,0.967261,10.491328,4.176101,0.0,561,NO ESPECIFICADO,0
F,0.925,9.617599,4.203704,0.0,561,NO ESPECIFICADO,0
M,0.991425,3.004852,2.352941,0.0,559,CONTRATADO,1
M,0.465537,3.039853,2.545455,0.0,559,CONTRATADO,1
F,0.0,2.768105,2.904762,0.0,563,CONTRATADO,1
M,0.9963,8.894904,3.957831,0.0,564,CONTRATADO,1
M,0.975166,9.015354,3.508475,0.0,564,CONTRATADO,1
M,0.869683,8.119274,3.473684,0.0,564,CONTRATADO,1
M,0.872917,1.983595,4.136986,536.292135,565,RENUNCIA VOLUNTARIA,0
M,0.966458,1.703435,4.071429,620.325,565,RENUNCIA VOLUNTARIA,0
M,0.942389,2.138303,3.989247,630.140187,566,BAJO PERFOMANCE,0
F,0.972491,3.706147,3.526316,0.0,563,CONTRATADO,1
F,0.898455,2.804663,3.305556,0.0,563,CONTRATADO,1
M,0.999585,2.48288,3.545455,0.0,567,CONTRATADO,1
M,0.999295,3.779176,3.223529,0.0,567,CONTRATADO,1
M,0.991685,3.806161,2.861538,0.0,567,CONTRATADO,1
F,0.998485,2.797682,3.087719,0.0,568,CONTRATADO,1
F,0.995813,3.101575,3.207547,0.0,568,CONTRATADO,1
F,0.978133,4.404701,3.093333,0.0,568,CONTRATADO,1
F,0.993128,2.028129,2.8125,0.0,569,CONTRATADO,1
F,0.998559,3.563368,3.304348,0.0,569,CONTRATADO,1
F,0.99697,3.256656,4.086207,0.0,569,CONTRATADO,1
M,0.0,0.249965,0.0,0.0,570,CONTRATADO,1
M,0.0,0.249965,0.0,0.0,570,CONTRATADO,1
M,0.996942,2.608983,3.017544,0.0,570,CONTRATADO,1
M,0.996942,2.608983,3.017544,0.0,570,CONTRATADO,1
M,0.997772,3.363558,3.217391,0.0,570,CONTRATADO,1
M,0.997772,3.363558,3.217391,0.0,570,CONTRATADO,1
M,0.997361,7.644947,4.090909,0.0,571,CONTRATADO,1
M,0.96335,12.784101,3.777778,0.0,571,CONTRATADO,1
M,0.999323,13.065043,3.910486,0.0,571,CONTRATADO,1
M,0.999062,10.65713,3.651429,0.0,571,CONTRATADO,1
M,0.99078,11.904299,3.620968,0.0,571,CONTRATADO,1
F,0.985944,6.41356,3.781955,0.0,572,CONTRATADO,1
F,0.9734,9.359751,3.340611,0.0,572,CONTRATADO,1
F,0.970205,10.517927,3.117264,0.0,572,CONTRATADO,1
M,0.910821,2.827932,4.19802,421.426778,566,BAJO PERFOMANCE,0
M,0.547838,1.540741,4.051282,570.817204,566,BAJO PERFOMANCE,0
M,0.435,3.392168,4.0,489.0,566,BAJO PERFOMANCE,0
F,0.0,0.0,4.454545,576.933333,573,DESVINCULACIÓN/AUSENTISMO,0
F,0.805299,8.625379,4.377049,0.0,561,NO ESPECIFICADO,0
M,0.996506,2.87958,2.823529,0.0,570,CONTRATADO,1
M,0.996506,2.87958,2.823529,0.0,570,CONTRATADO,1
M,0.996804,2.726124,3.396226,0.0,570,CONTRATADO,1
M,0.996804,2.726124,3.396226,0.0,570,CONTRATADO,1
F,0.0,0.0,3.090909,0.0,574,CONTRATADO,1
F,0.97598,3.49166,3.272727,0.0,574,CONTRATADO,1
F,0.98332,3.42718,3.813084,0.0,574,CONTRATADO,1
M,0.0,2.385554,4.333333,0.0,575,CONTRATADO,1
M,0.999444,1.661262,4.512195,0.0,575,CONTRATADO,1
M,0.998419,1.791778,4.824324,0.0,575,CONTRATADO,1
M,0.989226,2.897782,4.324324,0.0,575,CONTRATADO,1
M,0.979537,1.835121,5.0,0.0,575,CONTRATADO,1
M,0.248403,3.721121,3.684211,0.0,576,NO ESPECIFICADO,0
F,0.972943,3.919084,3.984848,0.0,574,CONTRATADO,1
F,0.995093,3.504923,3.696203,0.0,574,CONTRATADO,1
F,0.25,0.608314,5.0,0.0,561,NO ESPECIFICADO,0
F,0.0,11.530185,0.0,0.0,577,CONTRATADO,1
F,0.997788,14.511188,4.382473,0.0,577,CONTRATADO,1
F,0.0,8.486216,0.0,0.0,578,CONTRATADO,1
M,0.998822,4.714714,4.542169,0.0,579,NO ESPECIFICADO,0
M,0.928514,5.635298,3.967213,0.0,579,NO ESPECIFICADO,0
M,1.0,7.088732,3.75,0.0,580,NO ESPECIFICADO,0
M,0.972832,8.079685,3.457143,0.0,580,NO ESPECIFICADO,0
M,0.689893,5.922402,3.45283,0.0,580,NO ESPECIFICADO,0
F,0.61428,3.185485,3.774648,652.847561,573,DESVINCULACIÓN/AUSENTISMO,0
F,0.653457,3.07053,4.0,484.142857,573,DESVINCULACIÓN/AUSENTISMO,0
F,0.998383,8.2072,3.701299,0.0,581,CONTRATADO,1
F,0.940862,8.508141,3.232143,0.0,581,CONTRATADO,1
F,0.753272,9.431536,2.988372,0.0,581,CONTRATADO,1
F,0.999417,20.259199,4.175464,0.0,578,CONTRATADO,1
F,0.984863,16.630026,4.233956,0.0,578,CONTRATADO,1
F,0.796211,16.414829,4.279335,0.0,578,CONTRATADO,1
F,0.884318,15.756609,4.281579,0.0,582,NO ESPECIFICADO,0
F,0.999097,7.906534,3.793814,0.0,583,CONTRATADO,1
F,0.960294,8.673545,3.706625,0.0,583,CONTRATADO,1
F,0.936331,9.857157,3.180851,0.0,583,CONTRATADO,1
F,0.960037,3.107083,3.321429,0.0,574,CONTRATADO,1
F,0.992619,0.0,3.125,0.0,584,CONTRATADO,1
F,0.938535,2.958255,3.884058,0.0,584,CONTRATADO,1
F,0.98588,3.446724,3.968085,0.0,584,CONTRATADO,1
F,0.977506,4.89171,3.708661,0.0,584,CONTRATADO,1
F,0.999903,5.448047,4.266667,0.0,584,CONTRATADO,1
F,0.993812,8.199761,3.984375,0.0,584,CONTRATADO,1
M,0.99875,0.0,3.744,0.0,585,CONTRATADO,1
M,1.0,5.671462,3.514423,0.0,585,CONTRATADO,1
M,0.999731,5.691309,4.031915,0.0,585,CONTRATADO,1
M,0.997957,6.132605,3.898734,0.0,585,CONTRATADO,1
M,0.998879,6.507536,3.9163,0.0,585,CONTRATADO,1
M,0.984265,5.261681,3.944828,0.0,585,CONTRATADO,1
M,0.0,0.0,3.0,0.0,586,CONTRATADO,1
M,0.965431,4.347956,3.342105,0.0,586,CONTRATADO,1
M,0.972935,7.487861,3.333333,0.0,586,CONTRATADO,1
M,0.996886,2.815846,3.584615,0.0,586,CONTRATADO,1
F,0.763889,3.787879,3.8,582.636364,573,DESVINCULACIÓN/AUSENTISMO,0
F,0.374826,2.0,4.0,865.428571,573,DESVINCULACIÓN/AUSENTISMO,0
F,0.577245,1.030928,5.0,334.0,573,DESVINCULACIÓN/AUSENTISMO,0
F,0.0,0.0,3.5,1107.125,587,BAJO PERFOMANCE,0
F,0.948664,13.860269,4.22102,0.0,582,NO ESPECIFICADO,0
F,0.0,7.692506,0.0,0.0,588,CONTRATADO,1
F,0.951032,1.997822,3.914894,697.584507,587,BAJO PERFOMANCE,0
F,0.0,0.0,4.05,738.784314,589,DESVINCULACIÓN/AUSENTISMO,0
M,0.990351,4.01239,3.232558,0.0,586,CONTRATADO,1
M,0.999867,2.858202,4.058824,0.0,586,CONTRATADO,1
M,0.0,0.0,1.0,0.0,590,CONTRATADO,1
M,0.999028,0.0,3.052632,0.0,590,CONTRATADO,1
M,0.95574,23.104774,3.377622,0.0,590,CONTRATADO,1
M,0.981884,28.979063,3.417582,0.0,590,CONTRATADO,1
M,0.929455,3.147642,3.329412,0.0,590,CONTRATADO,1
F,0.873622,2.916034,3.733333,408.181818,589,DESVINCULACIÓN/AUSENTISMO,0
F,0.0,0.0,0.0,0.0,589,DESVINCULACIÓN/AUSENTISMO,0
M,0.999861,3.166667,4.38,615.524194,591,DESVINCULACIÓN/AUSENTISMO,0
M,0.867284,2.203132,4.207317,611.371585,591,DESVINCULACIÓN/AUSENTISMO,0
M,0.997849,4.160304,3.377622,0.0,590,CONTRATADO,1
M,0.990262,3.591395,3.409836,0.0,590,CONTRATADO,1
M,0.77402,0.0,3.037037,0.0,592,CONTRATADO,1
M,0.946139,7.243288,2.966667,0.0,592,CONTRATADO,1
M,0.990226,3.689387,3.5375,0.0,592,CONTRATADO,1
M,0.755864,3.110714,4.214286,608.733333,591,DESVINCULACIÓN/AUSENTISMO,0
M,0.808997,2.035632,4.222222,619.364865,591,DESVINCULACIÓN/AUSENTISMO,0
M,0.539826,2.193827,4.5,665.705882,591,DESVINCULACIÓN/AUSENTISMO,0
M,1.0,1.932399,4.6,0.0,593,NO ESPECIFICADO,0
M,0.99962,1.731545,4.789062,0.0,593,NO ESPECIFICADO,0
M,0.992437,1.315605,4.862069,0.0,593,NO ESPECIFICADO,0
M,0.940925,1.004704,3.888889,0.0,593,NO ESPECIFICADO,0
M,0.984459,4.677758,3.142857,0.0,592,CONTRATADO,1
M,0.943031,4.751912,3.125,0.0,592,CONTRATADO,1
M,0.000275,0.0,0.0,1.0,0,CONTRATADO,1
F,0.965291,2.247706,3.083333,0.0,594,CONTRATADO,1
F,0.988317,2.540184,3.135135,0.0,594,CONTRATADO,1
M,0.887164,1.390004,3.351852,769.976331,595,RENUNCIA VOLUNTARIA,0
M,0.650093,2.564103,3.0,803.777778,595,RENUNCIA VOLUNTARIA,0
F,0.908651,3.881386,3.649123,0.0,594,CONTRATADO,1
F,0.0,0.999861,0.0,0.0,596,CONTRATADO,1
F,0.914336,18.647842,4.305882,0.0,588,CONTRATADO,1
F,0.988194,3.832458,3.628571,0.0,596,CONTRATADO,1
F,0.999306,4.391743,3.413793,0.0,596,CONTRATADO,1
F,0.999558,5.348474,3.704545,0.0,596,CONTRATADO,1
F,0.998188,4.284508,3.152174,0.0,596,CONTRATADO,1
F,0.989514,12.508608,4.368672,0.0,588,CONTRATADO,1
F,0.989887,13.952663,4.390561,0.0,588,CONTRATADO,1
F,0.981383,11.79039,4.407805,0.0,588,CONTRATADO,1
F,0.0,0.0,4.254717,0.0,597,NO ESPECIFICADO,0
M,0.998519,2.0,4.5,855.952381,598,CONTRATADO,1
M,0.915735,1.732098,4.364865,691.212644,598,CONTRATADO,1
F,0.985823,2.629597,3.671233,527.337209,599,RENUNCIA VOLUNTARIA,0
F,0.74831,4.174614,3.847222,440.036496,599,RENUNCIA VOLUNTARIA,0
F,0.998333,3.5,3.857143,349.5625,599,RENUNCIA VOLUNTARIA,0
M,0.861548,2.599954,3.938272,583.542453,600,RENUNCIA VOLUNTARIA,0
M,1.0,0.0,4.1875,0.0,601,CONTRATADO,1
M,0.977569,0.0,4.1,0.0,601,CONTRATADO,1
M,0.974345,0.0,4.793103,0.0,601,CONTRATADO,1
M,0.957231,8.770376,4.608696,0.0,601,CONTRATADO,1
M,1.0,10.757452,4.762295,0.0,601,CONTRATADO,1
M,0.986779,3.380692,4.730337,0.0,601,CONTRATADO,1
M,0.995399,3.870277,4.76,0.0,601,CONTRATADO,1
M,0.99502,3.467735,4.873239,0.0,601,CONTRATADO,1
F,0.591549,11.779684,4.257069,0.0,597,NO ESPECIFICADO,0
F,0.960991,12.018119,4.262295,0.0,597,NO ESPECIFICADO,0
F,0.996268,13.8409,4.180952,0.0,597,NO ESPECIFICADO,0
F,0.940422,22.496334,4.096413,0.0,597,NO ESPECIFICADO,0
F,0.801577,10.535553,4.223702,0.0,597,NO ESPECIFICADO,0
F,0.0,8.795502,0.0,0.0,602,CONTRATADO,1
F,0.888902,13.429833,4.451564,0.0,602,CONTRATADO,1
M,0.680773,2.365012,3.930233,516.72165,600,RENUNCIA VOLUNTARIA,0
F,0.994355,1.750917,4.214876,589.665595,603,CONTRATADO,1
F,0.991026,2.24177,4.10241,496.941919,603,CONTRATADO,1
F,0.982198,1.746469,3.96875,541.672566,603,CONTRATADO,1
F,0.842222,2.100882,4.31068,591.605634,603,CONTRATADO,1
M,0.849503,0.0,1.875,0.0,604,NO ESPECIFICADO,0
M,0.99112,0.0,2.680556,0.0,604,NO ESPECIFICADO,0
M,0.997497,0.0,2.020833,0.0,604,NO ESPECIFICADO,0
M,0.897799,3.962335,1.933333,0.0,604,NO ESPECIFICADO,0
M,0.971941,2.416616,2.418605,0.0,604,NO ESPECIFICADO,0
M,0.984505,0.985316,1.913043,0.0,604,NO ESPECIFICADO,0
M,0.0,0.0,5.0,0.0,605,NO ESPECIFICADO,0
M,0.95764,1.875565,3.5,0.0,605,NO ESPECIFICADO,0
M,0.966163,2.146107,5.0,0.0,605,NO ESPECIFICADO,0
M,0.0,1.248786,0.0,0.0,606,NO ESPECIFICADO,0
M,0.30647,1.820397,4.1,0.0,606,NO ESPECIFICADO,0
M,0.365965,1.625023,1.428571,0.0,607,NO ESPECIFICADO,0
F,0.0,1.903819,0.0,0.0,608,CONTRATADO,1
F,0.999917,2.802191,3.625,0.0,608,CONTRATADO,1
F,0.999557,3.161814,3.5,0.0,608,CONTRATADO,1
M,0.850797,0.0,3.565217,0.0,609,NO ESPECIFICADO,0
M,0.688644,0.0,4.294118,0.0,609,NO ESPECIFICADO,0
M,0.653764,0.0,3.571429,0.0,609,NO ESPECIFICADO,0
M,0.446045,2.900934,2.6,0.0,609,NO ESPECIFICADO,0
M,0.551178,2.927306,1.0,0.0,609,NO ESPECIFICADO,0
F,0.0,11.89817,0.0,0.0,610,CONTRATADO,1
F,0.930328,13.916008,4.329268,0.0,610,CONTRATADO,1
F,0.986727,0.0,3.083333,0.0,611,CONTRATADO,1
F,0.892395,0.0,3.58,0.0,611,CONTRATADO,1
F,0.941971,25.390787,2.702703,0.0,611,CONTRATADO,1
F,0.951103,84.637007,3.77551,0.0,611,CONTRATADO,1
F,0.96674,3.226035,3.108696,0.0,611,CONTRATADO,1
F,0.967656,3.614191,2.611111,0.0,611,CONTRATADO,1
F,0.983937,3.423912,3.733333,0.0,611,CONTRATADO,1
F,0.99935,2.298327,3.678571,0.0,612,CONTRATADO,1
F,0.998993,3.560193,3.285714,0.0,612,CONTRATADO,1
F,0.995966,4.097538,3.342105,0.0,612,CONTRATADO,1
M,0.0,0.0,0.0,0.0,613,CONTRATADO,1
M,0.993704,0.0,3.241379,0.0,613,CONTRATADO,1
M,0.996978,4.43421,3.048544,0.0,613,CONTRATADO,1
M,1.0,7.686518,3.5,0.0,614,CONTRATADO,1
M,0.942392,11.032971,3.421053,0.0,614,CONTRATADO,1
M,0.832086,7.230054,3.70073,0.0,614,CONTRATADO,1
M,0.941778,9.017189,2.778689,0.0,614,CONTRATADO,1
M,0.972437,8.571766,3.094972,0.0,614,CONTRATADO,1
F,0.771528,15.721374,3.982249,0.0,610,CONTRATADO,1
F,0.760011,15.980943,4.293051,0.0,610,CONTRATADO,1
F,0.639169,12.53996,4.273973,0.0,610,CONTRATADO,1
F,0.861257,1.98987,4.14,547.542751,603,CONTRATADO,1
M,0.96085,18.362186,4.315091,0.0,615,CONTRATADO,1
M,0.99209,3.914194,3.480769,0.0,613,CONTRATADO,1
M,0.993435,3.117921,3.53,0.0,613,CONTRATADO,1
F,0.922354,1.595151,4.277778,603.405063,603,CONTRATADO,1
